"","id","longer_leave","length_illparent","length_illchild","length_own","prop_pay","unaffordable","take_bond","take_matdis","take_illparent","take_illchild","take_illspouse","take_own","emp_size","num_emp","paid_hrly","nochildren","lnfaminc","faminc","lnearn","fem_cu6","fem_c617","fem_cu6and617","fem_nochild","age","a_age","widowed","divorced","hiemp","separated","nevermarried","male","female","agesq","ltHS","someCol","BA","GradSch","black","white","asian","other","hisp","OCC","occ_1","occ_2","occ_3","occ_4","occ_5","occ_6","occ_7","occ_8","occ_9","occ_10","ind_1","ind_2","ind_3","ind_4","ind_5","ind_6","ind_7","ind_8","ind_9","ind_10","ind_11","ind_12","ind_13","weeks_worked","WAGP","WKHP","PWGTP","PWGTP1","PWGTP2","PWGTP3","PWGTP4","PWGTP5","PWGTP6","PWGTP7","PWGTP8","PWGTP9","PWGTP10","PWGTP11","PWGTP12","PWGTP13","PWGTP14","PWGTP15","PWGTP16","PWGTP17","PWGTP18","PWGTP19","PWGTP20","PWGTP21","PWGTP22","PWGTP23","PWGTP24","PWGTP25","PWGTP26","PWGTP27","PWGTP28","PWGTP29","PWGTP30","PWGTP31","PWGTP32","PWGTP33","PWGTP34","PWGTP35","PWGTP36","PWGTP37","PWGTP38","PWGTP39","PWGTP40","PWGTP41","PWGTP42","PWGTP43","PWGTP44","PWGTP45","PWGTP46","PWGTP47","PWGTP48","PWGTP49","PWGTP50","PWGTP51","PWGTP52","PWGTP53","PWGTP54","PWGTP55","PWGTP56","PWGTP57","PWGTP58","PWGTP59","PWGTP60","PWGTP61","PWGTP62","PWGTP63","PWGTP64","PWGTP65","PWGTP66","PWGTP67","PWGTP68","PWGTP69","PWGTP70","PWGTP71","PWGTP72","PWGTP73","PWGTP74","PWGTP75","PWGTP76","PWGTP77","PWGTP78","PWGTP79","PWGTP80","FER","WKW","COW","ESR","partner","ndep_kid","ndep_old","empgov_fed","empgov_st","wkhours","empgov_loc","weeks_worked_cat","length_illspouse","length_matdis","length_bond","pay_schedule","total_length","total_leaves","exhausted_by","eligworker","benefit_prop","benefit_prop_temp","particip","orig_len_own","orig_len_illspouse","orig_len_illchild","orig_len_illparent","orig_len_matdis","orig_len_bond","extend_flag","fmla_constrain_flag","particip_length","plen_own","plen_illspouse","plen_illchild","plen_illparent","plen_matdis","plen_bond","DI_plen","PFL_plen","base_benefits","base_leave_pay","actual_leave_pay","actual_benefits","bene_effect_flg","topoff_flg","reduce","ptake_PFL","ptake_DI","bene_DI","bene_PFL","bene_own","ptake_own","bene_illspouse","ptake_illspouse","bene_illchild","ptake_illchild","bene_illparent","ptake_illparent","bene_matdis","ptake_matdis","bene_bond","ptake_bond"
"47",133,1,0,0,0,0,0,0,0,0,0,0,0,53593,1,0,0,11.2187129449874,1e+05,11.5084257452173,NA,NA,NA,NA,41,41,0,0,1,0,1,1,0,1681,0,0,1,0,0,1,0,0,0,4700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,100000,45,23,35,23,39,7,7,22,21,22,36,23,6,23,7,7,42,27,38,25,21,23,7,23,6,37,35,24,22,24,7,24,37,21,42,36,7,24,6,23,21,22,36,22,40,7,6,23,23,22,39,23,7,24,7,7,37,23,39,22,23,27,7,21,6,41,40,22,22,23,7,20,44,22,35,39,6,22,7,21,23,22,NA,1,1,1,0,0,0,0,0,45,0,51,0,0,0,"no pay",0,0,NA,1,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",134,1,0,0,0,0,1,0,0,0,0,0,0,61711,1,1,0,11.2187129449874,5000,8.51269347166326,NA,NA,NA,NA,22,22,0,0,1,0,1,0,1,484,0,1,0,0,0,1,0,0,0,4760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,5000,20,5,5,1,1,1,0,6,0,5,1,4,5,5,5,1,0,5,5,1,5,5,9,5,5,5,5,9,5,10,5,9,9,9,9,5,5,9,10,6,8,0,5,0,0,1,1,4,1,5,0,5,5,5,5,1,1,5,5,0,5,5,10,5,5,5,6,9,5,9,5,10,9,9,9,5,5,9,9,4,10,1,2,3,1,1,0,0.378571428571429,0.221428571428571,0,0,20,0,43.5,0,0,0,"no pay",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",135,0,0,0,0,0,0,0,0,0,0,0,0,12201,1,0,0,11.2187129449874,105000,11.5572159093867,NA,NA,NA,NA,64,64,0,1,1,0,0,1,0,4096,0,1,0,0,0,1,0,0,0,5940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,105000,45,35,61,68,11,65,37,33,10,10,11,35,35,56,11,37,61,38,31,37,35,10,32,34,36,42,56,10,36,34,36,65,11,35,34,62,36,55,54,11,9,32,62,56,10,59,37,38,12,11,10,39,33,63,10,37,61,32,32,32,39,10,32,36,33,37,60,9,33,37,34,64,11,34,37,56,34,69,56,10,9,34,NA,1,1,1,0,0,0,0,0,45,0,51,0,0,0,"no pay",0,0,NA,1,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",138,0,0,0,0,1,0,0,0,0,0,0,0,77014,1,0,0,11.270168556093,78446.2186388864,11.0303899442743,NA,NA,NA,NA,51,51,0,0,1,0,0,1,0,2601,0,0,0,0,0,1,0,0,0,600,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,62000,45,14,14,12,4,13,13,16,27,15,15,4,25,4,4,14,13,21,20,3,16,3,14,14,20,14,16,14,4,14,14,21,4,23,22,13,14,4,4,25,14,4,14,13,22,14,13,14,4,14,15,21,4,22,25,15,14,4,4,26,13,23,16,13,4,13,14,14,24,14,14,5,20,4,4,13,14,24,24,4,15,21,NA,1,1,1,0,0,0,0,0,45,0,51,0,0,0,"all pay, all weeks",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",140,0,0,0,0,1,0,0,0,0,0,0,0,83,1,1,0,11.2187129449874,70000,11.1517508012785,0,0,0,1,54,54,0,0,1,0,0,0,1,2916,0,0,0,0,0,1,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,70000,40,17,18,30,5,18,5,5,16,5,25,18,17,18,26,18,5,18,32,26,16,17,16,25,5,18,5,5,17,6,29,16,17,15,33,18,4,20,28,30,17,19,17,5,27,16,27,28,19,30,4,16,21,15,5,17,27,18,5,5,18,18,19,6,26,17,28,29,16,31,6,16,20,19,5,21,29,16,5,4,17,18,NA,1,1,1,1,0,0,0,0,40,0,51,0,0,0,"all pay, all weeks",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",144,1,0,0,0,0,1,0,0,0,0,0,0,296,1,1,0,11.5183760760704,100546.549270654,10.7099180489995,NA,NA,NA,NA,53,53,0,0,1,0,1,1,0,2809,0,0,0,0,0,1,0,0,0,6320,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,45000,40,15,4,3,4,17,14,16,15,14,22,24,23,13,4,13,24,16,15,21,14,5,5,3,5,14,14,16,14,15,25,22,24,12,4,12,24,17,13,22,14,5,3,4,4,17,14,18,16,14,26,24,22,12,4,16,25,15,13,24,15,5,4,3,4,14,17,17,13,15,26,24,24,12,4,12,22,15,14,21,15,5,NA,5,1,1,0,1,0,0,0,40,0,20,0,0,0,"no pay",0,0,NA,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",145,0,0,0,30,1,0,0,0,0,0,0,1,34,1,0,0,10.4586036207186,34842.8636086425,10.4586036207186,0,1,0,0,48,48,0,1,1,0,0,0,1,2304,0,0,0,0,0,1,0,0,0,5700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,35000,45,74,25,74,66,79,109,129,86,107,31,94,26,85,25,16,73,80,61,65,68,79,66,21,112,120,68,82,25,88,74,72,80,23,99,75,110,104,21,34,130,150,26,76,73,65,150,122,66,112,22,108,22,58,22,29,64,66,90,63,66,82,78,26,109,97,82,58,19,78,76,80,71,30,61,82,130,106,30,22,122,97,2,1,1,1,0,1,0,0,0,45,0,51,0,0,0,"all pay, all weeks",30,1,NA,1,0.5,0.7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4038.46153846154,4038.46153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",147,0,0,0,0,0.625,0,0,0,0,0,0,0,68452,1,1,0,11.2187129449874,11600,9.35426065734148,0,0,0,1,62,62,0,1,1,0,0,0,1,3844,0,0,0,0,0,1,0,0,0,4620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,11600,17,21,6,22,7,19,36,21,32,5,20,39,34,19,17,27,25,19,8,20,34,6,6,21,6,20,40,20,31,6,20,43,34,22,20,21,22,25,6,20,32,33,33,17,34,18,6,19,6,36,24,6,6,23,21,17,22,18,29,23,8,42,32,25,36,21,6,21,7,45,19,5,6,20,24,18,23,23,31,24,6,5,NA,1,1,1,0,0,0,0,0,17,0,51,0,0,0,"some pay, all weeks",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",151,0,0,0,0,0,0,0,0,0,0,0,0,208,1,1,0,11.2187129449874,55000,10.9105887444616,NA,NA,NA,NA,36,36,0,1,1,0,0,1,0,1296,0,0,0,0,0,1,0,0,0,6230,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,55000,50,14,13,14,14,24,24,16,17,12,23,4,25,15,4,4,4,13,27,4,15,14,15,16,15,4,4,15,15,15,4,29,4,13,22,21,24,16,5,23,15,14,13,13,15,27,23,13,13,14,25,4,23,14,4,4,4,14,26,4,14,15,15,13,15,4,4,15,15,15,5,24,4,13,23,22,26,16,4,27,15,15,NA,1,1,1,0,0,0,0,0,50,0,51,0,0,0,"no pay",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",157,1,135,0,0,1,1,0,0,1,0,0,0,800,1,0,1,10.7253538571293,45494.8247689989,9.64409558315436,0,0,0,1,24,24,0,0,1,0,1,0,1,576,0,0,1,0,0,1,0,0,0,4760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,15500,35,22,25,35,23,27,6,36,6,5,20,19,36,34,7,19,23,23,6,22,20,20,5,20,40,9,22,21,24,22,36,36,22,20,20,40,5,37,19,6,6,35,26,39,17,22,6,43,6,6,21,20,37,38,6,21,22,19,6,21,19,22,7,22,30,6,19,18,20,19,39,38,22,23,22,33,8,32,20,7,5,31,2,1,1,1,0,0,1,0,0,35,0,51,0,0,0,"all pay, all weeks",135,1,NA,0,0.4,0.7,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8048.07692307692,8048.07692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",173,1,5,0,65,0,0,0,0,1,0,0,1,62403,1,1,1,11.3127387170264,81857.7871068953,11.0467751685293,NA,NA,NA,NA,57,57,0,0,1,0,0,1,0,3249,0,0,0,0,0,1,0,0,0,8030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,64000,80,13,23,4,3,13,12,19,12,11,12,12,22,12,12,3,3,21,21,4,13,13,4,20,20,13,12,4,12,11,12,11,3,13,13,24,21,4,4,19,12,12,4,20,20,11,11,3,12,13,12,11,3,12,12,23,22,4,4,21,11,13,22,4,4,12,12,19,12,12,13,14,21,12,12,4,3,20,20,4,12,13,NA,1,1,1,0,0,0,0,0,80,0,51,0,0,0,"no pay",70,2,NA,1,0.6,0.7,0,65,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",174,0,23,0,0,0,0,0,0,1,0,0,0,4573,1,1,1,11.3127387170264,81857.7871068953,9.85830655073931,0,0,0,1,57,57,0,0,1,0,0,0,1,3249,0,1,0,0,0,1,0,0,0,5120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,19500,50,13,22,4,4,15,12,20,13,12,12,12,22,12,13,4,4,21,21,4,12,13,4,21,20,13,12,4,13,10,13,12,4,13,13,23,21,4,4,20,13,12,3,21,20,12,13,4,12,13,13,11,3,12,13,22,22,4,4,21,11,13,20,4,4,12,12,19,13,13,13,13,22,12,12,4,3,21,22,3,12,12,NA,1,1,1,0,0,0,0,0,50,0,51,0,0,0,"no pay",23,1,NA,0,0.4,0.7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",177,0,0,0,0,0.375,0,0,0,0,0,0,0,87126,1,0,0,11.2186254254559,74505.2912589706,10.5767715392835,NA,NA,NA,NA,39,39,0,0,1,0,0,1,0,1521,0,0,1,0,0,1,0,0,0,2825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,40000,45,6,10,2,6,6,6,1,6,10,6,2,2,7,6,2,11,5,10,10,6,6,10,2,6,7,6,2,7,11,6,2,2,6,6,1,11,6,11,10,7,6,12,2,6,6,7,2,5,10,6,2,2,5,6,2,11,6,11,11,6,5,11,2,6,6,6,2,6,10,7,2,2,6,6,3,12,6,11,11,7,6,NA,1,2,1,0,2,0,0,0,45,0,51,0,0,0,"some pay, all weeks",0,0,NA,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",183,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,11.3187088840129,82347.953496757,11.2186254254559,0,0,0,1,51,51,0,0,0,0,0,0,1,2601,0,0,0,1,0,1,0,0,0,3255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,76000,40,34,50,36,30,29,35,35,12,33,69,9,35,10,36,62,33,56,11,32,53,10,49,36,34,32,32,31,11,32,60,10,29,10,33,56,33,63,11,33,65,59,10,37,32,34,37,33,52,36,10,59,33,58,32,10,32,10,64,31,10,53,11,34,32,32,32,35,59,28,12,62,33,61,34,11,32,11,61,32,10,10,NA,4,2,1,1,1,0,0,0,40,0,33,0,0,0,"all pay, all weeks",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",184,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1,0,11.3187088840129,82347.953496757,8.57429103873984,NA,NA,NA,NA,23,23,0,0,0,0,0,1,0,529,1,0,0,0,0,1,0,0,0,6765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,5400,40,27,40,30,21,26,23,31,9,29,58,7,25,8,24,49,25,38,8,27,41,9,43,33,26,23,28,25,8,25,44,8,24,8,29,42,26,44,7,26,56,43,7,25,27,28,35,29,36,27,9,42,27,53,25,7,23,7,47,24,9,39,9,25,31,26,25,26,45,30,8,49,21,48,26,8,33,7,50,21,9,7,NA,4,1,1,1,1,0,0,0,40,0,33,0,0,0,"no pay",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",187,1,0,0,0,1,0,0,0,0,0,0,0,77816,1,1,1,11.7577315693004,127737.361197946,9.59594228627182,0,0,0,1,23,23,0,0,1,0,1,0,1,529,0,0,1,0,0,1,0,0,0,4760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,15000,20,11,10,19,11,2,11,3,23,9,3,3,10,10,10,11,13,18,10,3,18,3,10,3,9,18,9,17,3,10,20,16,9,11,11,12,11,3,11,19,3,3,9,4,10,17,11,15,3,11,20,19,10,10,9,12,12,3,11,17,4,18,11,17,11,3,11,4,17,11,4,3,12,10,11,11,12,18,12,3,16,18,2,1,1,1,0,0,0,0,0,20,0,51,0,0,0,"all pay, all weeks",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",193,1,1,0,0,0.625,0,0,0,1,0,0,0,165,1,0,1,12.074159947909,175283.501014526,11.6753838279517,0,0,0,1,73,73,0,0,1,0,0,0,1,5329,0,0,0,1,0,1,0,0,0,2200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,120000,50,6,5,1,6,6,2,10,7,7,2,6,6,10,6,6,2,10,10,6,10,6,10,6,2,2,6,6,1,10,7,10,11,6,11,2,7,5,7,2,6,2,7,2,5,6,2,10,6,6,1,6,7,11,6,5,2,11,10,6,11,7,9,6,2,2,6,7,2,11,8,12,10,6,10,2,6,6,6,1,7,2,NA,1,2,1,0,0,2,0,0,50,0,51,0,0,0,"some pay, all weeks",1,1,NA,1,0.7,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",194,0,3,0,0,1,0,0,0,1,0,0,0,52162,1,1,1,12.074159947909,175283.501014526,10.2890894668318,NA,NA,NA,NA,70,70,0,0,1,0,0,1,0,4900,0,0,0,0,0,1,0,0,0,9120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,52,30000,30,5,5,2,6,6,1,9,7,6,1,5,5,9,6,6,1,9,10,6,10,6,10,6,2,2,5,6,2,10,6,9,10,5,10,2,7,5,6,2,6,2,6,2,5,5,2,8,5,5,2,5,6,10,6,6,2,10,10,6,11,5,9,7,2,2,5,6,1,10,6,10,9,6,9,2,6,5,5,2,6,1,NA,1,1,1,0,0,2,0,0,30,0,51,0,0,0,"all pay, all weeks",3,1,NA,1,0.5,0.7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.153846153846,346.153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",199,0,0,0,0,1,0,0,0,0,0,0,0,77,1,0,0,12.1961597825708,198027.221504106,12.1862094517176,NA,NA,NA,NA,47,47,0,0,1,0,0,1,0,2209,0,0,1,0,0,1,0,0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,200000,60,8,6,14,8,2,8,2,14,7,2,3,8,7,7,7,8,14,6,2,13,3,8,3,7,12,7,14,2,6,14,12,7,9,8,7,9,2,7,14,2,14,7,13,10,3,8,2,11,8,2,3,7,8,6,9,11,13,8,2,12,3,8,2,7,14,7,13,3,7,15,14,7,9,8,8,8,2,7,12,2,14,NA,1,1,1,0,3,0,0,0,60,0,51,0,0,0,"all pay, all weeks",0,0,NA,1,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",203,0,0,0,0,0,1,0,0,0,0,0,0,90,1,1,0,-4.60517018598809,0.01,10.1067679100378,NA,NA,NA,NA,51,51,0,0,0,0,0,1,0,2601,1,0,0,0,1,0,0,0,0,8220,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,25000,40,35,51,52,12,63,31,44,13,9,10,34,32,66,11,31,62,35,35,41,33,58,35,43,33,39,15,68,35,31,37,9,37,27,36,10,32,10,10,53,50,28,62,38,10,61,35,38,10,17,15,30,34,68,13,32,51,39,27,37,37,58,35,27,41,44,10,57,33,33,39,10,46,52,43,9,37,10,10,40,54,43,NA,1,1,1,1,1,0,0,0,40,0,51,0,0,0,"no pay",0,0,NA,0,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",208,0,0,4,0,0,1,0,0,0,1,0,0,9,2,1,0,11.2187129449874,10000,9.19047717816365,NA,NA,NA,NA,22,22,0,0,0,0,1,0,1,484,0,1,0,0,0,1,0,0,0,710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,10000,40,4,4,4,7,4,0,4,0,1,8,4,8,4,4,8,4,8,0,1,5,4,5,4,8,5,1,4,0,1,8,4,8,5,4,8,4,8,0,1,4,4,4,4,1,5,8,4,7,7,1,4,0,4,4,0,4,1,8,8,4,5,4,4,0,4,9,4,8,8,0,5,1,4,4,0,4,0,8,7,4,4,2,1,1,1,0,0.378571428571429,0.221428571428571,0,0,40,0,51,0,0,0,"no pay",4,1,NA,0,0.4,0.7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",210,0,0,0,0,0,1,0,0,0,0,0,0,60986,1,0,1,10.6945545749399,44114.9750875484,10.6945545749399,NA,NA,NA,NA,33,33,0,0,1,0,0,1,0,1089,0,0,1,0,0,1,0,0,0,630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,45000,60,18,30,17,31,37,6,5,17,15,16,21,37,6,18,20,17,30,5,18,20,5,36,22,27,25,4,5,21,18,23,19,27,6,17,18,18,30,6,18,22,6,31,22,32,32,6,7,17,24,18,20,34,4,15,21,16,28,4,18,18,8,27,15,32,31,5,6,20,16,22,20,34,6,20,19,17,30,6,17,20,6,NA,1,2,1,0,0,0,0,0,60,0,51,0,0,0,"no pay",0,0,NA,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",219,0,0,0,0,1,0,0,0,0,0,0,0,93,1,0,1,12.6225270233086,303314.962046388,9.52694941478486,0,0,0,1,62,62,0,0,1,0,0,0,1,3844,0,0,1,0,0,1,0,0,0,5120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,14000,15,8,8,9,8,14,13,8,9,9,14,3,12,9,3,2,3,9,14,2,8,9,9,9,10,3,3,8,9,7,3,15,2,8,12,14,14,8,3,16,8,8,9,9,8,3,2,10,9,9,3,16,3,8,14,15,15,9,3,15,8,9,8,8,8,15,13,8,9,9,14,2,14,9,3,2,3,9,12,2,9,8,NA,3,1,1,0,0,1,0,0,15,0,43.5,0,0,0,"all pay, all weeks",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",220,0,0,0,0,1,0,0,0,0,0,0,0,32713,1,0,1,10.4142526097858,33331.3145105921,10.1837289511739,0,0,0,1,32,32,0,0,1,0,0,0,1,1024,0,0,0,1,0,1,0,0,0,2200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,27000,50,20,8,22,7,7,5,6,18,20,5,6,16,5,6,23,21,20,21,6,21,32,20,34,22,20,19,18,36,32,20,22,34,21,23,31,38,33,33,21,35,17,9,19,6,6,5,6,17,19,6,7,17,6,7,20,20,20,21,5,21,26,21,28,24,24,19,20,37,31,21,21,33,19,23,30,42,35,28,19,36,16,2,1,2,1,0,0,0,0,0,50,0,51,0,0,0,"all pay, all weeks",0,0,NA,0,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",222,0,0,0,15,0,1,0,0,0,0,0,1,302,1,1,0,11.2187129449874,7200,8.86197311119161,0,0,0,1,22,22,0,0,1,0,1,0,1,484,0,1,0,0,0,1,0,0,0,4720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,7200,20,77,64,72,143,134,117,74,21,68,118,68,68,123,77,23,28,23,68,93,74,29,86,78,128,129,131,79,24,81,127,91,83,143,84,25,26,27,86,73,97,127,75,88,24,22,22,66,127,63,22,76,81,21,81,117,131,102,70,67,68,159,82,87,21,22,29,87,174,89,26,86,89,32,75,137,119,119,98,72,73,18,2,1,1,1,0,0,0,0,0,20,0,51,0,0,0,"no pay",15,1,NA,0,0.4,0.7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
